node_id,x,y,square,nearest_service_point,population,assigned_population,assigned_square,adjusted_Male,adjusted_Female,adjusted_Age0-14,adjusted_Age15-24,adjusted_Age25-44,adjusted_Age45-64,adjusted_Age65+,adjusted_Households,adjusted_Single-person households,adjusted_Multi-person households w/o kids,adjusted_Single parent households,adjusted_Two-parent households,adjusted_Houses,adjusted_Vacant houses,Home ownership %,Rental %,Social housing %,Avg. home value,Urbanization index,Median household income,Percentage low income households,Percentage high income households,Distance nearest supermarket in km,Male.prop,Female.prop,Age0-14.prop,Age15-24.prop,Age25-44.prop,Age45-64.prop,Age65+.prop,Single-person households.prop,Multi-person households w/o kids.prop,Single parent households.prop,Two-parent households.prop,hold_house_ratio,pop_house_ratio,pop_hold_ratio,Income_median,adjusted_total_deliveries,adjusted_total_pickups,adjusted_total_demand,adjusted_pickup_ratio,average_distance
765,88874.0,28716.0,E1785N3155,718,1865.0,44.62678771854744,E1785N3155,22.01428670298319,22.612501015564252,5.982143125810649,4.666071638132306,11.366071939040232,13.758929189364492,8.85357182619976,21.894643840466976,8.494643238651122,6.4607145758755005,2.0339286627756206,4.9053573631647325,21.29642952788591,0.23928572503242596,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,146.24170507702533,366.402477307155,512.6441823841803,0.71473058682361,356.34407594020547
767,90502.0,28728.0,E1785N3155,718,1865.0,15.716809574395484,E1785N3155,7.7530642404524635,7.963745333943019,2.106810934905561,1.6433125292263373,4.002940776320566,4.845665150282789,3.1180801836602297,7.710928021754352,2.991671527565896,2.2753558096980058,0.7163157178678906,1.7275849666225598,7.500246928263796,0.08427243739622242,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,51.503886970902165,129.040835288038,180.54472225894017,0.7147305868236101,356.34407594020547
770,93184.0,28742.0,E1785N3155,718,1865.0,11.374056676967117,E1785N3155,5.610794714643296,5.763261962323821,1.5246724768052435,1.1892445319080898,2.8968777059299624,3.5067466966520597,2.2565152656717604,5.580301265107191,2.1650349170634455,1.6466462749496629,0.5183886421137828,1.2502314309802995,5.427834017426667,0.060986899072209735,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,37.2727128058801,93.38522346166273,130.65793626754282,0.7147305868236101,356.34407594020547
773,90211.0,28854.0,E1785N3155,718,1865.0,23.914626429928177,E1785N3155,11.797027515031594,12.117598914896583,3.2057139986498897,2.500456918946914,6.09085659743479,7.373142196894746,4.744456718001836,11.732913235058597,4.552113878082843,3.462171118541881,1.0899427595409625,2.6286854788929093,11.412341835193606,0.12822855994599558,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,78.36808168783487,196.34795188628593,274.7160335741208,0.7147305868236101,356.34407594020547
774,130929.0,28835.0,E1815N3155,657,620.0,41.08028575326627,E1815N3155,20.20885024959066,20.871435503675603,6.2945599138069275,3.3129262704246987,5.963267286764458,12.257827200571384,13.251705081698795,18.221094487335844,4.638096778594578,7.951023049019277,0.9938778811274096,4.638096778594578,18.88367974142078,0.6625852540849397,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,203.4901622003172,262.5363536741163,466.02651587443347,0.5633506779791352,328.71963543937255
774,130929.0,28835.0,E1815N3155,657,620.0,41.08028575326627,E1815N3155,20.20885024959066,20.871435503675603,6.2945599138069275,3.3129262704246987,5.963267286764458,12.257827200571384,13.251705081698795,18.221094487335844,4.638096778594578,7.951023049019277,0.9938778811274096,4.638096778594578,18.88367974142078,0.6625852540849397,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,152.56822703552632,170.25252116995378,322.8207482054801,0.5273902687989113,328.71963543937255
775,90607.0,28863.0,E1785N3155,718,1865.0,50.428864455006696,E1785N3155,24.876437157429578,25.552427297577122,6.759901401475429,5.272723093150835,12.843812662803314,15.547773223393486,10.004654074183636,24.74123912940007,9.599059990095109,7.300693513593463,2.298366476501646,5.5431191492098515,24.065248989252527,0.2703960560590172,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,165.25507436273116,414.03967905182225,579.2947534145534,0.7147305868236101,356.34407594020547
776,74399.0,28885.0,E1775N3155,753,805.0,7.319765512603991,E1775N3155,3.5916861832032003,3.7280793294007903,0.772894495119676,1.1820739337124457,1.5912533723052154,2.273219103293165,1.5003246081734887,3.9554012397301066,1.7731109005686685,1.1366095516465824,0.31825067446104305,0.6819657309879494,3.9554012397301066,0.0909287641317266,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,45.875928602814355,36.52217515130979,82.39810375412415,0.4432404811194675,543.8280037598721
777,74848.0,28893.0,E1775N3155,753,805.0,7.237667146986406,E1775N3155,3.5514018919995407,3.686265254986865,0.7642257235948379,1.1688158125568109,1.573405901518784,2.2477227164554057,1.4834969928605677,3.9110375266324056,1.7532237188352164,1.1238613582277028,0.3146811803037568,0.6743168149366217,3.9110375266324056,0.08990890865821623,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,45.361384967093414,36.112543055369194,81.47392802246262,0.4432404811194675,543.8280037598721
785,74376.0,28976.0,E1775N3155,753,805.0,6.230889749303676,E1775N3155,3.057393106801183,3.1734966425024935,0.6579200356407608,1.006230642744693,1.3545412498486251,1.935058928355179,1.277138892714418,3.367002535338011,1.5093459641170395,0.9675294641775894,0.27090824996972507,0.5805176785065537,3.367002535338011,0.07740235713420715,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,39.05150414707391,31.08919901610532,70.14070316317924,0.44324048111946746,543.8280037598721
788,73529.0,29045.0,E1775N3155,753,805.0,20.59225742503427,E1775N3155,10.104275382470233,10.487982042564038,2.174337740531569,3.3254577208129876,4.476577701094406,6.395111001563438,4.220773261031869,11.127493142720382,4.988186581219481,3.197555500781719,0.8953155402188813,1.9185333004690315,11.127493142720382,0.2558044400625375,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,129.05999922743084,102.74564549136936,231.80564471880018,0.44324048111946757,543.8280037598721
790,78549.0,29070.0,E1775N3155,753,805.0,6.042713087345464,E1775N3155,2.965057974535973,3.077655112809491,0.6380504502166018,0.9758418650371558,1.3136332798577095,1.8766189712252994,1.2385685210086976,3.265317009932021,1.4637627975557335,0.9383094856126497,0.26272665597154193,0.5629856913675898,3.265317009932021,0.07506475884901198,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,37.87212495878625,30.150286287877538,68.0224112466638,0.4432404811194675,543.8280037598721
791,132749.0,29065.0,E1815N3155,657,620.0,57.70205024202094,E1815N3155,28.38568600615546,29.316364235865475,8.841443182245143,4.653391148550075,8.376104067390136,17.21754724963528,18.6135645942003,25.593651317025415,6.514747607970106,11.16813875652018,1.3960173445650226,6.514747607970106,26.52432954673543,0.9306782297100151,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,285.8256545137618,368.76291370140626,654.588568215168,0.5633506779791352,328.71963543937255
791,132749.0,29065.0,E1815N3155,657,620.0,57.70205024202094,E1815N3155,28.38568600615546,29.316364235865475,8.841443182245143,4.653391148550075,8.376104067390136,17.21754724963528,18.6135645942003,25.593651317025415,6.514747607970106,11.16813875652018,1.3960173445650226,6.514747607970106,26.52432954673543,0.9306782297100151,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,214.2998603908211,239.13951303511354,453.4393734259346,0.5273902687989113,328.71963543937255
794,78399.0,29103.0,E1775N3155,753,805.0,17.05621425259598,E1775N3155,8.369198297857654,8.687015954738325,1.800966722323799,2.7544196929658105,3.7078726636078216,5.296960948011174,3.4959942256873746,9.216712049539442,4.131629539448715,2.648480474005587,0.7415745327215644,1.589088284403352,9.216712049539442,0.21187843792044694,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,106.89818764536297,85.10245898983324,192.0006466351962,0.4432404811194675,543.8280037598721
796,74351.0,29105.0,E1775N3155,753,805.0,8.4515610362072,E1775N3155,4.147039266213471,4.3045217699937295,0.8924008547547977,1.3648483660955728,1.8372958774363481,2.62470839633764,1.7323075415828424,4.566992609627494,2.047272549143359,1.31235419816882,0.36745917548726964,0.787412518901292,4.566992609627494,0.1049883358535056,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,52.96934854152693,42.16930063331171,95.13864917483863,0.4432404811194675,543.8280037598721
800,78589.0,29175.0,E1775N3155,753,805.0,6.627289867847878,E1775N3155,3.251899997266971,3.3753898705809067,0.6997759487789685,1.0702455687207753,1.4407151886625822,2.0581645552322603,1.3583886064532917,3.581206326104133,1.605368353081163,1.0290822776161301,0.2881430377325164,0.6174493665696781,3.581206326104133,0.08232658220929041,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,41.53590388708848,33.06704851613951,74.60295240322799,0.4432404811194675,543.8280037598721
801,78426.0,29198.0,E1775N3155,753,805.0,17.935405211144698,E1775N3155,8.80060255702131,9.134802654123385,1.8938005502450923,2.8964008415513174,3.899001132857543,5.570001618367918,3.676201068122826,9.691802815960179,4.344601262326976,2.785000809183959,0.7798002265715086,1.6710004855103755,9.691802815960179,0.22280006473471672,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,112.40843268984831,89.48920691560677,201.89763960545508,0.4432404811194675,543.8280037598721
803,93473.0,29207.0,E1785N3155,931,1865.0,44.64327698216148,E1785N3155,22.02242081693757,22.620856165223913,5.984353482863469,4.667795716633506,11.370271617440592,13.764013010585979,8.856843154637934,21.902733747280298,8.497781945666127,6.463101761492547,2.0346801841735793,4.907169855948045,21.30429839899395,0.23937413931453877,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,146.2957402910674,366.5378602765782,512.8336005676456,0.7147305868236101,272.5022472320267
808,89441.0,29352.0,E1785N3155,931,1865.0,8.854385493392911,E1785N3155,4.367846999421704,4.4865384939712065,1.1869149454950283,0.9257936574861221,2.255138396440554,2.729904374638565,1.7566341193326418,4.3441087005118035,1.68541922260294,1.2818681411346304,0.4035510814683096,0.9732702553059231,4.225417205962301,0.04747659781980113,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,29.015766049073914,72.69778860788003,101.71355465695395,0.71473058682361,272.5022472320267
810,76573.0,29386.0,E1775N3155,753,805.0,34.25703278305297,E1775N3155,16.809351489821022,17.44768129323195,3.617202219328574,5.532191629561349,7.447181039794124,10.638830056848748,7.021627837520174,18.51156429891682,8.298287444342023,5.319415028424374,1.4894362079588248,3.1916490170546243,18.51156429891682,0.42555320227394994,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,214.70266873897788,170.9264250763863,385.6290938153642,0.4432404811194675,543.8280037598721
816,72429.0,29465.0,E1775N3155,753,805.0,15.48805285040148,E1775N3155,7.5997277961597325,7.888325054241747,1.6353844624647524,2.501176236710798,3.3669680109568434,4.809954301366919,3.174569838902167,8.36932048437844,3.751764355066197,2.4049771506834596,0.6733936021913687,1.4429862904100759,8.36932048437844,0.19239817205467677,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,97.06988639706638,77.27807372805776,174.34796012512413,0.44324048111946757,543.8280037598721
819,91280.0,29529.0,E1785N3155,931,1865.0,21.080781072276743,E1785N3155,10.399098437798715,10.681682634478028,2.825841966793129,2.2041567340986408,5.3690997369069455,6.499436523624197,4.182246110853831,10.342581598462852,4.012695592846243,3.051909324136579,0.9607862687096639,2.317190412770366,10.059997401783539,0.11303367867172516,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,69.08158812165516,173.08103054976937,242.16261867142453,0.7147305868236101,272.5022472320267
820,73596.0,29524.0,E1775N3155,753,805.0,16.63467273841534,E1775N3155,8.162354946178956,8.472317792236385,1.7564561276587627,2.686344665831049,3.616233204003335,5.166047434290479,3.409591306631716,8.988922535665433,4.0295169987465735,2.5830237171452395,0.723246640800667,1.5498142302871436,8.988922535665433,0.20664189737161914,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,104.2562166185078,82.99916579171865,187.25538241022645,0.44324048111946757,543.8280037598721
822,88902.0,29545.0,E1785N3155,931,1865.0,19.78992200464847,E1785N3155,9.762320774411041,10.027601230237428,2.65280455826387,2.0691875554458186,5.040328660701353,6.101450484006901,3.9261507462305274,9.709264683245763,3.7669824727346954,2.8650289229249797,0.9019535498097158,2.175299737776373,9.443984227419376,0.1061121823305548,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,64.85145100637183,162.48259888096186,227.3340498873337,0.7147305868236101,272.5022472320267
825,89008.0,29574.0,E1785N3155,931,1865.0,14.260334815794554,E1785N3155,7.034588756316885,7.22574605947767,1.9115730316078492,1.4910269646541223,3.6319887600549134,4.396617972698053,2.8291280867796167,6.996357295684728,2.7144337048831457,2.064498874136477,0.6499348307466687,1.5674898859184363,6.805199992523943,0.07646292126431396,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,46.731028269021536,117.08263737667619,163.8136656456977,0.7147305868236101,272.5022472320267
826,88317.0,29665.0,E1785N3155,931,1865.0,38.05107454408794,E1785N3155,18.770503260354374,19.28057128373357,5.100680233791949,3.9785305823577204,9.691292444204704,11.731564537721484,7.549006746012084,18.668489655678535,7.242965931984568,5.508734652495305,1.7342312794892627,4.182557791709399,18.15842163229934,0.20402720935167795,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,124.69313400811227,312.413433498342,437.10656750645427,0.71473058682361,272.5022472320267
830,92263.0,29648.0,E1785N3155,931,1865.0,38.89497993130441,E1785N3155,19.18679975163542,19.70818017966899,5.213804280335712,4.0667673386618555,9.906228132637853,11.991749844772137,7.716430334896853,19.082523666028706,7.403602078076711,5.630908622762569,1.772693455314142,4.275319509875284,18.561143237995136,0.20855217121342848,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,127.45860669972909,319.3422096952551,446.8008163949842,0.71473058682361,272.5022472320267
833,90228.0,29720.0,E1785N3155,931,1865.0,26.33789196311997,E1785N3155,12.99241855553371,13.345473407586256,3.530548520525465,2.7538278460098624,6.708042188998383,8.12026159720857,5.225211810377688,12.9218075851232,5.0133788991461605,3.812992402167502,1.200386496978658,2.895049786830881,12.568752733070655,0.1412219408210186,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,86.30910772948897,216.2438605977592,302.5529683272482,0.71473058682361,272.5022472320267
834,73691.0,29732.0,E1775N3155,753,805.0,5.222158112265232,E1775N3155,2.562425409123934,2.6597327031412985,0.5514079994317326,0.8433298814838264,1.13525176353592,1.621788233622743,1.0703802341910105,2.821911526503573,1.2649948222257394,0.8108941168113715,0.22705035270718402,0.4865364700868229,2.821911526503573,0.06487152934490972,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,32.7293753192458,26.056104244811287,58.785479564057084,0.4432404811194675,543.8280037598721
836,93154.0,29775.0,E1785N3155,931,1865.0,23.577797632759765,E1785N3155,11.630870682112056,11.94692695064771,3.1605626853565365,2.4652388945780985,6.00506910217742,7.2692941763200345,4.677632774327674,11.567659428404925,4.487999013206283,3.4134077001850596,1.0745913130212226,2.59166140199236,11.251603159869271,0.12642250741426148,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,77.26429581985765,193.58246254635742,270.84675836621506,0.7147305868236101,272.5022472320267
837,73865.0,29802.0,E1775N3155,753,805.0,8.129796287452944,E1775N3155,3.98915470005455,4.1406415873983935,0.8584256949484474,1.3128863569799785,1.7673470190115095,2.5247814557307278,1.6663557607822803,4.393119732971466,1.9693295354699676,1.2623907278653639,0.35346940380230185,0.7574344367192183,4.393119732971466,0.10099125822922911,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,50.95271882636253,40.56384640239611,91.51656522875864,0.4432404811194675,543.8280037598721
838,134579.0,29805.0,E1815N3155,657,620.0,44.53138780717023,E1815N3155,21.906569808366,22.624817998804232,6.823357809163181,3.5912409521911477,6.464233713944066,13.287591523107247,14.36496380876459,19.751825237051314,5.027737333067607,8.618978285258756,1.0773722856573444,5.027737333067607,20.47007342748954,0.7182481904382296,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,220.58510941993165,284.59169561674537,505.176805036677,0.5633506779791352,328.71963543937255
838,134579.0,29805.0,E1815N3155,657,620.0,44.53138780717023,E1815N3155,21.906569808366,22.624817998804232,6.823357809163181,3.5912409521911477,6.464233713944066,13.287591523107247,14.36496380876459,19.751825237051314,5.027737333067607,8.618978285258756,1.0773722856573444,5.027737333067607,20.47007342748954,0.7182481904382296,90.0,10.0,5.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",49.193548387096776,50.80645161290322,15.32258064516129,8.064516129032258,14.516129032258066,29.83870967741936,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0,165.3852878720841,184.555216847898,349.9405047199821,0.5273902687989113,328.71963543937255
841,91099.0,29855.0,E1785N3155,931,1865.0,19.398456372394094,E1785N3155,9.569211722575103,9.829244649818992,2.600329272438887,2.028256832502332,4.940625617633885,5.98075732660944,3.8484873232095524,9.517205137126325,3.692467566863219,2.8083556142339976,0.8841119526292215,2.132270003399887,9.257172209882437,0.10401317089755546,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,63.56862057051363,159.26852086254777,222.8371414330614,0.7147305868236101,272.5022472320267
845,73765.0,29919.0,E1775N3155,753,805.0,4.328096917472847,E1775N3155,2.1237245744121425,2.204372343060705,0.45700402234185344,0.6989473282875406,0.9408906342332276,1.3441294774760395,0.8871254551341861,2.3387852908083087,1.0484209924313108,0.6720647387380198,0.18817812684664553,0.40323884324281184,2.3387852908083087,0.05376517909904158,50.0,50.0,200.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.82758620689656,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436785,1.8505747126436785,50.0,27.125932494715887,21.595160858582442,48.72109335329833,0.4432404811194675,543.8280037598721
856,92079.0,30245.0,E1785N3155,931,1865.0,29.039668571442757,E1785N3155,14.325198437387312,14.714470134055446,3.892716966681335,3.036319234011441,7.396162236694536,8.95324902336707,5.761221110688376,14.247344098053686,5.527658092687496,4.2041343240158415,1.3235237686716539,3.192027912678695,13.858072401385552,0.1557086786672534,40.0,60.0,395.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.83109919571045,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.40437158469945,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0,95.16281282765209,238.42644852372283,333.58926135137494,0.71473058682361,272.5022472320267
